term,date,volume
climate change,2024-01-08,1.2716
climate change,2024-01-09,1.3935
climate change,2024-01-10,1.4082
climate change,2024-01-11,1.3657
climate change,2024-01-12,1.3506
climate change,2024-01-13,1.2627
climate change,2024-01-14,1.4972
climate change,2024-01-15,1.5413
climate change,2024-01-16,1.5104
climate change,2024-01-17,1.4943
climate change,2024-01-18,1.4904
climate change,2024-01-19,1.2988
climate change,2024-01-20,1.3646
climate change,2024-01-21,1.3041
climate change,2024-01-22,1.3469
climate change,2024-01-23,1.3713
climate change,2024-01-24,1.4442
climate change,2024-01-25,1.4811
climate change,2024-01-26,1.3645
climate change,2024-01-27,1.364
climate change,2024-01-28,1.1844
climate change,2024-01-29,1.1839
climate change,2024-01-30,1.3507
climate change,2024-01-31,1.3074
climate change,2024-02-01,1.5128
climate change,2024-02-02,1.4538
climate change,2024-02-03,1.2174
climate change,2024-02-04,1.2128
climate change,2024-02-05,1.3212
climate change,2024-02-06,1.6636
climate change,2024-02-07,1.53
climate change,2024-02-08,1.731
climate change,2024-02-09,1.4002
climate change,2024-02-10,1.1694
climate change,2024-02-11,1.0554
climate change,2024-02-12,1.3041
climate change,2024-02-13,1.4605
climate change,2024-02-14,1.4362
climate change,2024-02-15,1.3525
climate change,2024-02-16,1.3218
climate change,2024-02-17,1.3567
climate change,2024-02-18,1.2508
climate change,2024-02-19,1.2858
climate change,2024-02-20,1.3367
climate change,2024-02-21,1.4315
climate change,2024-02-22,1.5361
climate change,2024-02-23,1.303
climate change,2024-02-24,1.1941
climate change,2024-02-25,1.294
climate change,2024-02-26,1.4887
climate change,2024-02-27,1.3661
climate change,2024-02-28,1.4027
climate change,2024-02-29,1.5834
climate change,2024-03-01,1.8475
climate change,2024-03-02,1.3941
climate change,2024-03-03,1.5269
climate change,2024-03-04,1.5427
climate change,2024-03-05,1.3853
climate change,2024-03-06,1.3566
climate change,2024-03-07,1.5854
climate change,2024-03-08,1.3586
climate change,2024-03-09,1.1342
climate change,2024-03-10,1.2919
climate change,2024-03-11,1.4024
climate change,2024-03-12,1.4439
climate change,2024-03-13,1.4893
climate change,2024-03-14,1.5658
climate change,2024-03-15,1.4507
climate change,2024-03-16,1.2489
climate change,2024-03-17,1.1753
climate change,2024-03-18,1.3748
climate change,2024-03-19,1.6297
climate change,2024-03-20,1.6464
climate change,2024-03-21,1.8285
climate change,2024-03-22,1.6631
climate change,2024-03-23,1.2626
climate change,2024-03-24,1.3942
climate change,2024-03-25,1.4394
climate change,2024-03-26,1.4578
climate change,2024-03-27,1.5877
climate change,2024-03-28,1.5411
climate change,2024-03-29,1.3382
climate change,2024-03-30,1.2743
climate change,2024-03-31,1.2927
climate change,2024-04-01,1.3181
climate change,2024-04-02,1.3658
climate change,2024-04-03,1.3414
climate change,2024-04-04,1.3932
climate change,2024-04-05,1.2559
climate change,2024-04-06,1.3344
climate change,2024-04-07,1.2805
climate change,2024-04-08,1.426
climate change,2024-04-09,1.9164
climate change,2024-04-10,1.3609
climate change,2024-04-11,1.4956
climate change,2024-04-12,1.5348
climate change,2024-04-13,1.2902
climate change,2024-04-14,1.003
climate change,2024-04-15,1.5305
climate change,2024-04-16,1.5033
climate change,2024-04-17,1.7532
climate change,2024-04-18,1.8838
climate change,2024-04-19,1.5983
climate change,2024-04-20,1.4272
climate change,2024-04-21,1.4714
climate change,2024-04-22,2.1247
climate change,2024-04-23,1.8106
climate change,2024-04-24,1.5955
climate change,2024-04-25,1.639
climate change,2024-04-26,1.5362
climate change,2024-04-27,1.3661
climate change,2024-04-28,1.6489
climate change,2024-04-29,1.6375
climate change,2024-04-30,1.5415
climate change,2024-05-01,1.4407
climate change,2024-05-02,1.4499
climate change,2024-05-03,1.4651
climate change,2024-05-04,1.467
climate change,2024-05-05,1.6257
climate change,2024-05-06,1.6108
climate change,2024-05-07,1.4792
climate change,2024-05-08,1.6783
climate change,2024-05-09,1.484
climate change,2024-05-10,1.5359
climate change,2024-05-11,1.6082
climate change,2024-05-12,1.4153
climate change,2024-05-13,1.6834
climate change,2024-05-14,1.6747
climate change,2024-05-15,1.6391
climate change,2024-05-16,1.5626
climate change,2024-05-17,1.5547
climate change,2024-05-18,1.5962
climate change,2024-05-19,1.4426
climate change,2024-05-20,1.5244
climate change,2024-05-21,1.5782
climate change,2024-05-22,1.8793
climate change,2024-05-23,1.8686
climate change,2024-05-24,1.5488
climate change,2024-05-25,1.4121
climate change,2024-05-26,1.8977
climate change,2024-05-27,1.8587
climate change,2024-05-28,1.6683
climate change,2024-05-29,1.7536
climate change,2024-05-30,1.5583
climate change,2024-05-31,1.6012
climate change,2024-06-01,1.5382
climate change,2024-06-02,1.5117
climate change,2024-06-03,2.0392
climate change,2024-06-04,1.7336
climate change,2024-06-05,2.3983
climate change,2024-06-06,2.0824
climate change,2024-06-07,1.715
climate change,2024-06-08,1.7753
climate change,2024-06-09,1.6877
climate change,2024-06-10,1.7884
climate change,2024-06-11,1.5994
climate change,2024-06-12,1.6506
climate change,2024-06-13,2.0059
climate change,2024-06-14,1.807
climate change,2024-06-15,1.7142
climate change,2024-06-16,1.529
climate change,2024-06-17,1.6476
climate change,2024-06-18,1.7035
climate change,2024-06-19,1.9333
climate change,2024-06-20,1.9053
climate change,2024-06-21,1.7092
climate change,2024-06-22,1.614
climate change,2024-06-23,1.8137
climate change,2024-06-24,1.7436
climate change,2024-06-25,1.7354
climate change,2024-06-26,1.6752
climate change,2024-06-27,1.8299
climate change,2024-06-28,1.9299
climate change,2024-06-29,1.5176
climate change,2024-06-30,1.5049
climate change,2024-07-01,1.5815
climate change,2024-07-02,1.863
climate change,2024-07-03,1.639
climate change,2024-07-04,1.754
climate change,2024-07-05,1.5214
climate change,2024-07-06,1.4209
climate change,2024-07-07,1.5535
climate change,2024-07-08,1.7904
climate change,2024-07-09,1.6904
climate change,2024-07-10,1.7357
climate change,2024-07-11,1.6054
climate change,2024-07-12,1.5839
climate change,2024-07-13,1.4565
climate change,2024-07-14,1.1715
climate change,2024-07-15,1.5218
climate change,2024-07-16,1.5724
climate change,2024-07-17,1.557
climate change,2024-07-18,1.6198
climate change,2024-07-19,1.4597
climate change,2024-07-20,1.2378
climate change,2024-07-21,1.9668
climate change,2024-07-22,1.9644
climate change,2024-07-23,1.6487
climate change,2024-07-24,1.7716
climate change,2024-07-25,1.741
climate change,2024-07-26,1.6143
climate change,2024-07-27,1.6519
climate change,2024-07-28,1.762
climate change,2024-07-29,1.6378
climate change,2024-07-30,1.7133
climate change,2024-07-31,1.4389
climate change,2024-08-01,1.2984
climate change,2024-08-02,1.3712
climate change,2024-08-03,1.1937
climate change,2024-08-04,1.4163
climate change,2024-08-05,1.4108
climate change,2024-08-06,1.4845
climate change,2024-08-07,1.3876
climate change,2024-08-08,1.4618
climate change,2024-08-09,1.26
climate change,2024-08-10,1.1786
climate change,2024-08-11,1.3933
climate change,2024-08-12,1.663
climate change,2024-08-13,1.5466
climate change,2024-08-14,1.4974
climate change,2024-08-15,1.4429
climate change,2024-08-16,1.352
climate change,2024-08-17,1.2912
climate change,2024-08-18,1.4552
climate change,2024-08-19,1.4159
climate change,2024-08-20,1.3779
climate change,2024-08-21,1.326
climate change,2024-08-22,1.3632
climate change,2024-08-23,1.3823
climate change,2024-08-24,1.3099
climate change,2024-08-25,1.2833
climate change,2024-08-26,1.4533
climate change,2024-08-27,1.6915
climate change,2024-08-28,1.3758
climate change,2024-08-29,1.6146
climate change,2024-08-30,1.7679
climate change,2024-08-31,1.372
climate change,2024-09-01,1.3685
climate change,2024-09-02,1.4368
climate change,2024-09-03,1.5761
climate change,2024-09-04,1.4873
climate change,2024-09-05,1.5188
climate change,2024-09-06,1.6794
climate change,2024-09-07,1.6114
climate change,2024-09-08,1.5023
climate change,2024-09-09,1.6338
climate change,2024-09-10,1.5391
climate change,2024-09-11,1.6039
climate change,2024-09-12,1.5637
climate change,2024-09-13,1.7018
climate change,2024-09-14,1.5993
climate change,2024-09-15,1.6627
climate change,2024-09-16,1.5009
climate change,2024-09-17,1.7326
climate change,2024-09-18,1.5706
climate change,2024-09-19,1.6452
climate change,2024-09-20,1.7593
climate change,2024-09-21,1.7541
climate change,2024-09-22,1.8412
climate change,2024-09-23,2.0957
climate change,2024-09-24,2.0342
climate change,2024-09-25,1.8549
climate change,2024-09-26,2.0205
climate change,2024-09-27,1.72
climate change,2024-09-28,1.7635
climate change,2024-09-29,2.1005
climate change,2024-09-30,1.831
climate change,2024-10-01,1.7913
climate change,2024-10-02,2.1807
climate change,2024-10-03,1.5282
climate change,2024-10-04,1.5791
climate change,2024-10-05,1.7015
climate change,2024-10-06,1.4016
climate change,2024-10-07,1.4774
climate change,2024-10-08,1.8557
climate change,2024-10-09,2.0149
climate change,2024-10-10,1.928
climate change,2024-10-11,1.7403
climate change,2024-10-12,1.548
climate change,2024-10-13,1.3369
climate change,2024-10-14,1.4666
climate change,2024-10-15,1.6734
climate change,2024-10-16,1.6207
climate change,2024-10-17,1.6937
climate change,2024-10-18,1.5208
climate change,2024-10-19,1.345
climate change,2024-10-20,1.4108
climate change,2024-10-21,1.6143
climate change,2024-10-22,1.4698
climate change,2024-10-23,1.7819
climate change,2024-10-24,1.9982
climate change,2024-10-25,1.8249
climate change,2024-10-26,1.4686
climate change,2024-10-27,1.4287
climate change,2024-10-28,1.6328
climate change,2024-10-29,1.6028
climate change,2024-10-30,2.0572
climate change,2024-10-31,2.039
climate change,2024-11-01,1.8661
climate change,2024-11-02,1.8533
climate change,2024-11-03,1.9163
climate change,2024-11-04,1.8819
climate change,2024-11-05,1.812
climate change,2024-11-06,2.2188
climate change,2024-11-07,2.4975
climate change,2024-11-08,2.043
climate change,2024-11-09,1.9374
climate change,2024-11-10,2.115
climate change,2024-11-11,2.737
climate change,2024-11-12,2.6573
climate change,2024-11-13,2.4832
climate change,2024-11-14,2.3009
climate change,2024-11-15,2.1389
climate change,2024-11-16,2.8546
climate change,2024-11-17,2.9951
climate change,2024-11-18,2.6512
climate change,2024-11-19,2.4878
climate change,2024-11-20,2.1552
climate change,2024-11-21,2.3491
climate change,2024-11-22,1.9541
climate change,2024-11-23,2.0279
climate change,2024-11-24,2.5872
climate change,2024-11-25,1.8746
climate change,2024-11-26,1.4855
climate change,2024-11-27,1.613
climate change,2024-11-28,1.6034
climate change,2024-11-29,1.638
climate change,2024-11-30,1.3616
climate change,2024-12-01,1.588
climate change,2024-12-02,1.6887
climate change,2024-12-03,1.6207
climate change,2024-12-04,1.4128
climate change,2024-12-05,1.5206
climate change,2024-12-06,1.6025
climate change,2024-12-07,1.1888
climate change,2024-12-08,1.1607
climate change,2024-12-09,1.4722
climate change,2024-12-10,1.473
climate change,2024-12-11,1.6925
climate change,2024-12-12,1.4871
climate change,2024-12-13,1.5287
climate change,2024-12-14,1.2147
climate change,2024-12-15,1.4819
climate change,2024-12-16,1.5633
climate change,2024-12-17,1.4964
climate change,2024-12-18,1.394
climate change,2024-12-19,1.4329
climate change,2024-12-20,1.2624
climate change,2024-12-21,1.1295
climate change,2024-12-22,1.0971
climate change,2024-12-23,1.3057
climate change,2024-12-24,1.2563
climate change,2024-12-25,1.2755
climate change,2024-12-26,1.2655
climate change,2024-12-27,1.4492
climate change,2024-12-28,1.2512
climate change,2024-12-29,1.1819
climate change,2024-12-30,1.6534
climate change,2024-12-31,1.5783
climate change,2025-01-01,1.5306
climate change,2025-01-02,1.4338
climate change,2025-01-03,1.145
climate change,2025-01-04,1.3186
climate change,2025-01-05,1.1441
climate change,2025-01-06,1.4785
climate change,2025-01-07,1.3185
climate change,2025-01-08,1.5675
climate change,2025-01-09,2.054
climate change,2025-01-10,2.4393
climate change,2025-01-11,1.9346
climate change,2025-01-12,1.6558
climate change,2025-01-13,1.5759
climate change,2025-01-14,1.5884
climate change,2025-01-15,1.6367
climate change,2025-01-16,1.8346
climate change,2025-01-17,1.4547
climate change,2025-01-18,1.4703
climate change,2025-01-19,1.3951
climate change,2025-01-20,1.9784
climate change,2025-01-21,2.4127
climate change,2025-01-22,1.8112
climate change,2025-01-23,1.6628
climate change,2025-01-24,1.6647
climate change,2025-01-25,1.4143
climate change,2025-01-26,1.3916
climate change,2025-01-27,1.4218
climate change,2025-01-28,1.5482
climate change,2025-01-29,1.8666
climate change,2025-01-30,1.4378
climate change,2025-01-31,1.4678
climate change,2025-02-01,1.5124
climate change,2025-02-02,1.2838
climate change,2025-02-03,1.2988
climate change,2025-02-04,1.4198
climate change,2025-02-05,1.3177
climate change,2025-02-06,1.583
climate change,2025-02-07,1.276
climate change,2025-02-08,1.3033
climate change,2025-02-09,1.2964
climate change,2025-02-10,1.2021
climate change,2025-02-11,1.249
climate change,2025-02-12,1.2798
climate change,2025-02-13,1.3345
climate change,2025-02-14,1.3492
climate change,2025-02-15,1.1078
climate change,2025-02-16,1.1675
climate change,2025-02-17,1.2723
climate change,2025-02-18,1.2849
climate change,2025-02-19,1.4559
climate change,2025-02-20,1.47
climate change,2025-02-21,1.5039
climate change,2025-02-22,1.1682
climate change,2025-02-23,1.2725
climate change,2025-02-24,1.3157
climate change,2025-02-25,1.2481
climate change,2025-02-26,1.3339
climate change,2025-02-27,1.2317
climate change,2025-02-28,1.3947
climate change,2025-03-01,1.1343
climate change,2025-03-02,0.9795
climate change,2025-03-03,1.0521
climate change,2025-03-04,1.1962
climate change,2025-03-05,1.3311
climate change,2025-03-06,1.3351
climate change,2025-03-07,1.2777
climate change,2025-03-08,1.2221
climate change,2025-03-09,1.3578
climate change,2025-03-10,1.6181
climate change,2025-03-11,1.2494
climate change,2025-03-12,1.4216
climate change,2025-03-13,1.5058
climate change,2025-03-14,1.2807
climate change,2025-03-15,1.2187
climate change,2025-03-16,1.1585
climate change,2025-03-17,1.2751
climate change,2025-03-18,1.2802
climate change,2025-03-19,1.3408
climate change,2025-03-20,1.3981
climate change,2025-03-21,1.4584
climate change,2025-03-22,1.5735
climate change,2025-03-23,1.209
climate change,2025-03-24,1.2116
climate change,2025-03-25,1.1979
climate change,2025-03-26,1.4884
climate change,2025-03-27,1.363
climate change,2025-03-28,1.4572
climate change,2025-03-29,1.1336
climate change,2025-03-30,1.1596
climate change,2025-03-31,1.1933
climate change,2025-04-01,1.1477
climate change,2025-04-02,1.0917
climate change,2025-04-03,1.3089
climate change,2025-04-04,1.1937
climate change,2025-04-05,1.1896
climate change,2025-04-06,1.0433
climate change,2025-04-07,1.2227
climate change,2025-04-08,1.4523
climate change,2025-04-09,1.3919
climate change,2025-04-10,1.3808
climate change,2025-04-11,1.3586
climate change,2025-04-12,1.202
climate change,2025-04-13,1.1437
climate change,2025-04-14,1.1858
climate change,2025-04-15,1.3099
climate change,2025-04-16,1.2919
climate change,2025-04-17,1.3041
climate change,2025-04-18,1.2425
climate change,2025-04-19,1.1435
climate change,2025-04-20,1.1106
climate change,2025-04-21,2.3498
climate change,2025-04-22,1.7547
climate change,2025-04-23,1.7608
climate change,2025-04-24,1.4987
climate change,2025-04-25,1.3281
climate change,2025-04-26,1.4068
climate change,2025-04-27,1.1039
climate change,2025-04-28,1.2615
climate change,2025-04-29,1.417
climate change,2025-04-30,1.386
climate change,2025-05-01,1.2957
climate change,2025-05-02,1.2735
climate change,2025-05-03,1.3081
climate change,2025-05-04,1.1367
climate change,2025-05-05,1.235
climate change,2025-05-06,1.2637
climate change,2025-05-07,1.3557
climate change,2025-05-08,1.5861
climate change,2025-05-09,1.3573
climate change,2025-05-10,1.0573
climate change,2025-05-11,1.0086
climate change,2025-05-12,1.3131
climate change,2025-05-13,1.3381
climate change,2025-05-14,1.3501
climate change,2025-05-15,1.2994
climate change,2025-05-16,1.1539
climate change,2025-05-17,1.1566
climate change,2025-05-18,1.1435
climate change,2025-05-19,1.1344
climate change,2025-05-20,1.3746
climate change,2025-05-21,1.381
climate change,2025-05-22,1.39
climate change,2025-05-23,1.4375
climate change,2025-05-24,1.3166
climate change,2025-05-25,1.1208
climate change,2025-05-26,1.1651
climate change,2025-05-27,1.2324
climate change,2025-05-28,1.5505
climate change,2025-05-29,1.3921
climate change,2025-05-30,1.537
climate change,2025-05-31,1.3852
climate change,2025-06-01,1.2113
climate change,2025-06-02,1.2849
climate change,2025-06-03,1.4236
climate change,2025-06-04,1.4
climate change,2025-06-05,1.5179
climate change,2025-06-06,1.2943
climate change,2025-06-07,1.3467
climate change,2025-06-08,1.2161
climate change,2025-06-09,1.2342
climate change,2025-06-10,1.2561
climate change,2025-06-11,1.305
climate change,2025-06-12,1.5144
climate change,2025-06-13,1.2057
climate change,2025-06-14,1.1978
climate change,2025-07-02,1.6474
climate change,2025-07-03,1.8158
climate change,2025-07-04,1.6003
climate change,2025-07-05,1.5642
climate change,2025-07-06,1.8787
climate change,2025-07-07,1.69
climate change,2025-07-08,1.6792
climate change,2025-07-09,1.8405
climate change,2025-07-10,1.4873
climate change,2025-07-11,1.2697
climate change,2025-07-12,1.3187
climate change,2025-07-13,1.22
climate change,2025-07-14,1.3499
climate change,2025-07-15,1.3736
climate change,2025-07-16,1.2663
climate change,2025-07-17,1.3324
climate change,2025-07-18,1.389
climate change,2025-07-19,1.0909
climate change,2025-07-20,1.3301
climate change,2025-07-21,1.5018
climate change,2025-07-22,1.515
climate change,2025-07-23,1.6495
climate change,2025-07-24,1.7196
climate change,2025-07-25,1.334
climate change,2025-07-26,1.2931
climate change,2025-07-27,1.2591
climate change,2025-07-28,1.298
climate change,2025-07-29,1.4975
climate change,2025-07-30,1.2929
climate change,2025-07-31,1.5268
climate change,2025-08-01,1.2847
climate change,2025-08-02,1.2024
climate change,2025-08-03,1.4527
climate change,2025-08-04,1.2538
climate change,2025-08-05,1.3935
climate change,2025-08-06,1.4394
climate change,2025-08-07,1.4856
climate change,2025-08-08,1.2949
climate change,2025-08-09,1.2294
climate change,2025-08-10,1.216
climate change,2025-08-11,1.2599
climate change,2025-08-12,1.4244
climate change,2025-08-13,1.3019
climate change,2025-08-14,1.4437
climate change,2025-08-15,1.4361
climate change,2025-08-16,1.6217
climate change,2025-08-17,1.8796
climate change,2025-08-18,1.6152
climate change,2025-08-19,1.3223
climate change,2025-08-20,1.2878
climate change,2025-08-21,1.194
climate change,2025-08-22,1.2529
climate change,2025-08-23,1.2567
climate change,2025-08-24,1.4134
climate change,2025-08-25,1.412
climate change,2025-08-26,1.3599
climate change,2025-08-27,1.2265
climate change,2025-08-28,1.2424
climate change,2025-08-29,1.2797
climate change,2025-08-30,1.2105
climate change,2025-08-31,1.2664
climate change,2025-09-01,1.2765
climate change,2025-09-02,1.1037
climate change,2025-09-03,1.1552
climate change,2025-09-04,1.0624
climate change,2025-09-05,1.2063
climate change,2025-09-06,1.2308
climate change,2025-09-07,1.0999
climate change,2025-09-08,1.2146
climate change,2025-09-09,1.248
climate change,2025-09-10,1.2716
climate change,2025-09-11,1.3136
climate change,2025-09-12,1.2013
climate change,2025-09-13,1.3958
climate change,2025-09-14,1.0944
climate change,2025-09-15,1.3079
climate change,2025-09-16,1.3782
climate change,2025-09-17,1.5657
climate change,2025-09-18,1.6222
climate change,2025-09-19,1.2335
climate change,2025-09-20,1.2933
climate change,2025-09-21,1.2871
climate change,2025-09-22,1.6425
climate change,2025-09-23,1.6665
climate change,2025-09-24,1.7717
climate change,2025-09-25,1.7557
climate change,2025-09-26,1.4365
climate change,2025-09-27,1.4821
climate change,2025-09-28,1.3725
climate change,2025-09-29,1.3004
climate change,2025-09-30,1.2514
climate change,2025-10-01,1.4374
climate change,2025-10-02,1.4055
climate change,2025-10-03,1.3389
climate change,2025-10-04,1.2018
climate change,2025-10-05,1.2521
climate change,2025-10-06,1.2968
climate change,2025-10-07,1.2144
climate change,2025-10-08,1.3638
climate change,2025-10-09,1.2826
climate change,2025-10-10,1.315
climate change,2025-10-11,1.1352
climate change,2025-10-12,1.2712
climate change,2025-10-13,1.352
climate change,2025-10-14,1.4489
climate change,2025-10-15,1.4278
climate change,2025-10-16,1.3558
climate change,2025-10-17,1.359
climate change,2025-10-18,1.269
climate change,2025-10-19,1.1276
climate change,2025-10-20,1.2876
climate change,2025-10-21,1.1857
climate change,2025-10-22,1.2874
climate change,2025-10-23,1.297
climate change,2025-10-24,1.2406
climate change,2025-10-25,1.2067
climate change,2025-10-26,1.0871
climate change,2025-10-27,1.3397
climate change,2025-10-28,1.5262
climate change,2025-10-29,1.4697
climate change,2025-10-30,1.3466
climate change,2025-10-31,1.2878
climate change,2025-11-01,1.469
climate change,2025-11-02,1.4531
climate change,2025-11-03,1.3193
climate change,2025-11-04,1.7356
climate change,2025-11-05,1.6399
climate change,2025-11-06,1.8171
climate change,2025-11-07,1.8472
climate change,2025-11-08,1.5358
climate change,2025-11-09,1.7205
climate change,2025-11-10,1.8045
climate change,2025-11-11,1.8434
climate change,2025-11-12,1.6137
climate change,2025-11-13,1.6268
climate change,2025-11-14,1.4547
climate change,2025-11-15,1.5052
climate change,2025-11-16,1.5681
climate change,2025-11-17,1.3339
climate change,2025-11-18,1.4613
climate change,2025-11-19,1.529
climate change,2025-11-20,1.6883
climate change,2025-11-21,1.6137
climate change,2025-11-22,1.9828
climate change,2025-11-23,2.1301
climate change,2025-11-24,1.1853
climate change,2025-11-25,1.0795
climate change,2025-11-26,1.2422
climate change,2025-11-27,1.4488
climate change,2025-11-28,1.2994
climate change,2025-11-29,1.2264
climate change,2025-11-30,1.2129
climate change,2025-12-01,1.2003
climate change,2025-12-02,1.1798
climate change,2025-12-03,1.0366
climate change,2025-12-04,1.3298
climate change,2025-12-05,1.3634
climate change,2025-12-06,1.6194
climate change,2025-12-07,1.1232
climate change,2025-12-08,1.1752
climate change,2025-12-09,1.1825
climate change,2025-12-10,1.2515
climate change,2025-12-11,1.2292
climate change,2025-12-12,1.351
climate change,2025-12-13,1.2741
climate change,2025-12-14,1.0387
climate change,2025-12-15,1.1438
climate change,2025-12-16,1.1123
climate change,2025-12-17,1.2372
climate change,2025-12-18,1.1133
climate change,2025-12-19,1.0745
climate change,2025-12-20,1.004
climate change,2025-12-21,1.0169
climate change,2025-12-22,1.235
climate change,2025-12-23,0.9784
climate change,2025-12-24,0.9922
climate change,2025-12-25,1.0336
climate change,2025-12-26,1.0499
climate change,2025-12-27,1.1504
climate change,2025-12-28,1.0617
climate change,2025-12-29,1.2224
climate change,2025-12-30,1.3032
climate change,2025-12-31,1.3626
climate change,2026-01-01,1.1445
climate change,2026-01-02,0.9823
climate change,2026-01-03,0.8248
climate change,2026-01-04,0.9059
climate change,2026-01-05,0.8716
climate change,2026-01-06,0.9119
